Codigo_Cliente,Tipo_De_Persona,Segmento,Edad,Zona,Sexo,Limite_TC
325597.0,N,Clasico,28.0,Metropolitana,M,20000.0
325601.0,N,Clasico,42.0,Norte,F,200000.0
325607.0,N,Clasico,35.0,Norte,F,15000.0
325611.0,N,Mi_Negocio,56.0,Norte,M,100000.0
325612.0,N,Emergente,26.0,Norte,M,165000.0
325614.0,N,Clasico,27.0,Norte,F,30000.0
325615.0,N,Emergente,32.0,Norte,M,79500.0
325616.0,N,Clasico,28.0,Metropolitana,F,99000.0
325617.0,N,Clasico,51.0,Norte,M,30000.0
325618.0,N,Emergente,27.0,Norte,F,55000.0
325620.0,N,Clasico,27.0,Norte,M,52000.0
325622.0,N,Clasico,25.0,Metropolitana,F,102500.0
325623.0,N,Emergente,28.0,Norte,M,79500.0
325625.0,N,Clasico,34.0,Norte,F,52000.0
325628.0,N,Emergente,38.0,Norte,M,63000.0
325631.0,N,Clasico,33.0,Norte,F,96000.0
325640.0,N,Clasico,27.0,Metropolitana,F,15000.0
325644.0,N,Emergente,38.0,Norte,F,30000.0
325650.0,N,Prestige,45.0,Metropolitana,M,400000.0
325652.0,N,Prestige,41.0,Metropolitana,M,400000.0
325654.0,N,Emergente,31.0,Metropolitana,M,127000.0
325656.0,N,Emergente,24.0,Metropolitana,M,32000.0
325657.0,N,Clasico,28.0,Metropolitana,F,72500.0
325665.0,N,Emergente,25.0,Metropolitana,M,40500.0
325669.0,N,Clasico,33.0,Norte,F,60000.0
325674.0,N,Clasico,27.0,Metropolitana,F,75000.0
325675.0,N,Emergente,37.0,Metropolitana,M,15000.0
325686.0,N,Clasico,25.0,Metropolitana,M,45000.0
325687.0,N,Clasico,24.0,Metropolitana,M,27000.0
325693.0,N,Mi_Negocio,22.0,Metropolitana,M,170000.0
325705.0,N,Clasico,24.0,Metropolitana,F,25000.0
325723.0,N,Clasico,31.0,Metropolitana,M,21000.0
325730.0,N,Emergente,34.0,Metropolitana,F,15000.0
325750.0,N,Clasico,26.0,Metropolitana,M,15000.0
325751.0,N,Clasico,36.0,Metropolitana,M,25000.0
325755.0,N,Clasico,44.0,Metropolitana,M,45000.0
325765.0,N,Clasico,32.0,Metropolitana,F,15000.0
325767.0,N,Clasico,27.0,Metropolitana,F,122000.0
325771.0,N,Clasico,25.0,Metropolitana,M,48000.0
325777.0,N,Emergente,47.0,Metropolitana,F,58000.0
325784.0,N,Clasico,33.0,Norte,F,15000.0
325786.0,N,Clasico,24.0,Norte,M,26000.0
325800.0,N,Emergente,35.0,Norte,M,58000.0
325802.0,N,Clasico,27.0,Metropolitana,F,38000.0
325805.0,N,Emergente,24.0,Metropolitana,M,78000.0
325813.0,N,Clasico,21.0,Metropolitana,F,15000.0
325816.0,N,Clasico,35.0,Metropolitana,F,32000.0
325821.0,N,Emergente,25.0,Metropolitana,M,15000.0
325823.0,N,Preferencial,34.0,Metropolitana,M,53000.0
325824.0,N,Emergente,32.0,Norte,M,25000.0
325827.0,N,Clasico,27.0,Metropolitana,M,27000.0
325830.0,N,Clasico,28.0,Norte,M,60000.0
325833.0,N,Clasico,29.0,Norte,M,25000.0
325835.0,N,Clasico,35.0,Metropolitana,F,15000.0
325836.0,N,Clasico,59.0,Norte,F,60000.0
325837.0,N,Prestige,30.0,Metropolitana,M,300000.0
325840.0,N,Clasico,27.0,Norte,M,22500.0
325844.0,N,Emergente,54.0,Metropolitana,M,30000.0
325849.0,N,Clasico,29.0,Norte,M,26000.0
325870.0,N,Clasico,28.0,Metropolitana,M,15000.0
325872.0,N,Clasico,37.0,Metropolitana,M,165000.0
325873.0,N,Emergente,42.0,Metropolitana,M,42000.0
325874.0,N,Preferencial,59.0,Norte,F,32000.0
325876.0,N,Clasico,26.0,Metropolitana,M,15000.0
325877.0,N,Clasico,30.0,Norte,M,50000.0
325878.0,N,Clasico,27.0,Metropolitana,F,15000.0
325883.0,N,Mi_Negocio,53.0,Norte,M,132000.0
325895.0,N,Clasico,44.0,Norte,F,22500.0
325896.0,N,Clasico,48.0,Metropolitana,F,15000.0
325917.0,N,Clasico,29.0,Metropolitana,M,15000.0
325921.0,N,Emergente,39.0,Metropolitana,M,27000.0
325924.0,N,Clasico,27.0,Metropolitana,F,15000.0
325925.0,N,Clasico,32.0,Norte,F,25000.0
325928.0,N,Clasico,47.0,Metropolitana,M,62500.0
325937.0,N,Clasico,22.0,Metropolitana,M,37000.0
325940.0,N,Emergente,41.0,Norte,M,37000.0
325945.0,N,Clasico,32.0,Metropolitana,F,34000.0
325952.0,N,Preferencial,39.0,Metropolitana,M,80000.0
325955.0,N,Preferencial,58.0,Metropolitana,M,200000.0
325960.0,N,Prestige,39.0,Metropolitana,M,135000.0
325961.0,N,Clasico,29.0,Norte,F,27000.0
325962.0,N,Preferencial,30.0,Metropolitana,M,84000.0
325970.0,N,Clasico,42.0,Metropolitana,F,16000.0
325976.0,N,Emergente,24.0,Metropolitana,M,74000.0
325980.0,N,Clasico,34.0,Metropolitana,F,21000.0
325993.0,N,Clasico,33.0,Norte,F,70000.0
326006.0,N,Clasico,26.0,Metropolitana,F,25000.0
326013.0,N,Emergente,65.0,Metropolitana,M,45000.0
326016.0,N,Emergente,29.0,Metropolitana,M,87000.0
326021.0,N,Clasico,27.0,Norte,F,56000.0
326025.0,N,Emergente,33.0,Norte,M,15000.0
326026.0,N,Emergente,25.0,Metropolitana,M,33000.0
326033.0,N,Emergente,39.0,Norte,F,71000.0
326042.0,N,Clasico,29.0,Metropolitana,M,15000.0
326046.0,N,Clasico,25.0,Metropolitana,F,30000.0
326048.0,N,Emergente,62.0,Norte,M,112000.0
326050.0,N,Clasico,25.0,Metropolitana,F,25000.0
326063.0,N,Clasico,42.0,Metropolitana,F,40500.0
326067.0,N,Emergente,38.0,Metropolitana,F,40000.0
326073.0,N,Emergente,42.0,Norte,F,91000.0
326079.0,N,Emergente,28.0,Metropolitana,M,27000.0
326084.0,N,Preferencial,34.0,Norte,M,28000.0
326095.0,N,Clasico,28.0,Norte,M,25000.0
326098.0,N,Emergente,30.0,Metropolitana,M,15000.0
326100.0,N,Clasico,28.0,Metropolitana,F,32000.0
326102.0,N,Emergente,58.0,Metropolitana,M,32000.0
326104.0,N,Emergente,26.0,Norte,F,85000.0
326114.0,N,Clasico,25.0,Norte,M,15000.0
326120.0,N,Clasico,43.0,Metropolitana,M,22500.0
326124.0,N,Emergente,28.0,Metropolitana,F,89000.0
326142.0,N,Clasico,30.0,Norte,M,32000.0
326143.0,N,Clasico,27.0,Norte,F,94000.0
326154.0,N,Clasico,31.0,Metropolitana,F,15000.0
326157.0,N,Emergente,30.0,Norte,F,39000.0
326158.0,N,Clasico,30.0,Norte,F,20000.0
326162.0,N,Clasico,26.0,Norte,F,44000.0
326169.0,N,Emergente,29.0,Norte,M,60000.0
326170.0,N,Prestige,44.0,Norte,M,150000.0
326182.0,N,Preferencial,47.0,Norte,M,100000.0
326185.0,N,Clasico,34.0,Metropolitana,M,25000.0
326188.0,N,Clasico,24.0,Norte,F,50000.0
326191.0,N,Emergente,48.0,Metropolitana,F,54000.0
326196.0,N,Emergente,51.0,Norte,M,156000.0
326202.0,N,Clasico,39.0,Metropolitana,F,15000.0
326210.0,N,Clasico,36.0,Metropolitana,F,25000.0
326213.0,N,Emergente,40.0,Metropolitana,M,75000.0
326214.0,N,Clasico,25.0,Norte,M,29000.0
326224.0,N,Clasico,29.0,Metropolitana,F,15000.0
326229.0,N,Mi_Negocio,46.0,Norte,F,20000.0
326232.0,N,Emergente,27.0,Metropolitana,M,193000.0
326234.0,N,Emergente,25.0,Norte,M,15000.0
326236.0,N,Emergente,36.0,Norte,M,131000.0
326244.0,N,Emergente,41.0,Metropolitana,M,22500.0
326248.0,N,Clasico,30.0,Norte,M,15000.0
326250.0,N,Clasico,27.0,Metropolitana,F,26000.0
326253.0,N,Prestige,30.0,Norte,M,200000.0
326255.0,N,Clasico,24.0,Norte,M,25000.0
326256.0,N,Mi_Negocio,42.0,Metropolitana,M,30000.0
326258.0,N,Clasico,33.0,Metropolitana,M,27000.0
326265.0,N,Preferencial,50.0,Norte,M,37000.0
326273.0,N,Mi_Negocio,38.0,Norte,F,122500.0
326276.0,N,Clasico,22.0,Metropolitana,M,15000.0
326282.0,N,Clasico,54.0,Metropolitana,M,28000.0
326283.0,N,Emergente,42.0,Norte,F,126000.0
326293.0,N,Preferencial,53.0,Norte,F,80000.0
326294.0,N,Clasico,24.0,Metropolitana,F,37000.0
326299.0,N,Clasico,32.0,Metropolitana,F,25000.0
326319.0,N,Clasico,25.0,Metropolitana,M,26000.0
326322.0,N,Preferencial,34.0,Metropolitana,F,35000.0
326324.0,N,Clasico,43.0,Metropolitana,M,150000.0
326325.0,N,Clasico,29.0,Norte,M,15000.0
326327.0,N,Clasico,27.0,Metropolitana,M,27000.0
326329.0,N,Clasico,32.0,Norte,F,15000.0
326342.0,N,Clasico,56.0,Metropolitana,M,25000.0
326344.0,N,Clasico,35.0,Metropolitana,F,16000.0
326346.0,N,Clasico,30.0,Norte,F,50000.0
326347.0,N,Clasico,29.0,Norte,M,22500.0
326348.0,N,Emergente,40.0,Metropolitana,F,35000.0
326351.0,N,Clasico,30.0,Norte,M,15000.0
326352.0,N,Emergente,24.0,Metropolitana,M,20000.0
326353.0,N,Clasico,36.0,Metropolitana,M,15000.0
326368.0,N,Clasico,29.0,Norte,M,80000.0
326375.0,N,Emergente,38.0,Metropolitana,M,15000.0
326393.0,N,Emergente,20.0,Norte,M,10000.0
326407.0,N,Emergente,34.0,Metropolitana,F,22500.0
326423.0,N,Clasico,32.0,Metropolitana,F,23000.0
326429.0,N,Clasico,23.0,Norte,F,30000.0
326432.0,N,Clasico,26.0,Metropolitana,F,26000.0
326435.0,N,Emergente,52.0,Norte,M,24000.0
326437.0,N,Clasico,27.0,Metropolitana,M,27000.0
326438.0,N,Emergente,65.0,Norte,F,125000.0
326447.0,N,Clasico,37.0,Norte,F,39000.0
326460.0,N,Emergente,37.0,Norte,F,42000.0
326465.0,N,Emergente,47.0,Norte,M,44000.0
326468.0,N,Clasico,60.0,Metropolitana,M,16000.0
326475.0,N,Clasico,32.0,Metropolitana,M,15000.0
326476.0,N,Clasico,38.0,Norte,F,16000.0
326479.0,N,Clasico,31.0,Metropolitana,F,15000.0
326487.0,N,Emergente,46.0,Metropolitana,M,158000.0
326492.0,N,Clasico,35.0,Norte,M,26000.0
326505.0,N,Emergente,29.0,Norte,M,37500.0
326506.0,N,Clasico,34.0,Norte,F,15000.0
326508.0,N,Clasico,26.0,Metropolitana,M,65000.0
326515.0,N,Clasico,28.0,Norte,M,39000.0
326516.0,N,Clasico,30.0,Norte,F,30000.0
326527.0,N,Clasico,34.0,Metropolitana,F,21000.0
326572.0,N,Clasico,32.0,Metropolitana,M,40000.0
326574.0,N,Clasico,51.0,Metropolitana,F,30000.0
326609.0,N,Preferencial,55.0,Norte,M,176000.0
326615.0,N,Clasico,29.0,Metropolitana,M,32000.0
326620.0,N,Preferencial,38.0,Norte,M,180000.0
326625.0,N,Clasico,25.0,Metropolitana,M,15000.0
326631.0,N,Mi_Negocio,38.0,Norte,M,105000.0
326633.0,N,Emergente,25.0,Norte,M,48000.0
326641.0,N,Emergente,44.0,Metropolitana,F,30000.0
326648.0,N,Clasico,25.0,Norte,M,15000.0
326650.0,N,Emergente,28.0,Metropolitana,F,100000.0
326660.0,N,Clasico,29.0,Metropolitana,M,100000.0
326670.0,N,Emergente,28.0,Metropolitana,M,32000.0
326690.0,N,Emergente,23.0,Metropolitana,M,53000.0
326692.0,N,Emergente,25.0,Norte,M,53000.0
326702.0,N,Clasico,39.0,Norte,M,53000.0
326713.0,N,Clasico,48.0,Metropolitana,M,15000.0
326714.0,N,Clasico,33.0,Metropolitana,M,24000.0
326718.0,N,Clasico,49.0,Norte,F,26000.0
326723.0,N,Emergente,26.0,Metropolitana,M,120000.0
326729.0,N,Mi_Negocio,40.0,Metropolitana,F,400000.0
326730.0,N,Clasico,35.0,Metropolitana,F,22500.0
326732.0,N,Clasico,46.0,Metropolitana,F,27000.0
326737.0,N,Emergente,26.0,Metropolitana,F,26000.0
326740.0,N,Emergente,34.0,Metropolitana,F,15000.0
326742.0,N,Emergente,33.0,Norte,M,53000.0
326756.0,N,Preferencial,33.0,Metropolitana,M,97500.0
326764.0,N,Clasico,39.0,Norte,M,15000.0
326765.0,N,Clasico,51.0,Metropolitana,F,25000.0
326769.0,N,Clasico,48.0,Norte,F,15000.0
326771.0,N,Clasico,49.0,Metropolitana,F,27000.0
326787.0,N,Emergente,32.0,Norte,F,25000.0
326791.0,N,Clasico,33.0,Metropolitana,F,25000.0
326792.0,N,Clasico,22.0,Metropolitana,F,15000.0
326802.0,N,Clasico,22.0,Metropolitana,F,32000.0
326809.0,N,Emergente,32.0,Metropolitana,F,53000.0
326823.0,N,Emergente,33.0,Metropolitana,F,24000.0
326825.0,N,Emergente,41.0,Norte,F,30000.0
326828.0,N,Preferencial,30.0,Metropolitana,M,25000.0
326829.0,N,Clasico,60.0,Norte,F,37500.0
326832.0,N,Preferencial,34.0,Metropolitana,M,177000.0
326833.0,N,Emergente,39.0,Metropolitana,F,85000.0
326841.0,N,Preferencial,36.0,Metropolitana,F,100000.0
326843.0,N,Clasico,37.0,Metropolitana,F,8000.0
326847.0,N,Clasico,30.0,Metropolitana,M,37000.0
326848.0,N,Clasico,33.0,Metropolitana,F,31000.0
326849.0,N,Clasico,33.0,Metropolitana,M,35000.0
326850.0,N,Clasico,33.0,Metropolitana,M,15000.0
326857.0,N,Clasico,31.0,Norte,M,50000.0
326859.0,N,Clasico,29.0,Metropolitana,M,39000.0
326871.0,N,Clasico,37.0,Metropolitana,F,27000.0
326875.0,N,Clasico,66.0,Metropolitana,M,25000.0
326880.0,N,Clasico,31.0,Norte,M,34000.0
326881.0,N,Emergente,25.0,Norte,M,41000.0
326888.0,N,Clasico,31.0,Norte,F,60000.0
326901.0,N,Preferencial,42.0,Metropolitana,M,53000.0
326902.0,N,Emergente,36.0,Norte,M,20000.0
326915.0,N,Clasico,33.0,Metropolitana,F,89000.0
326916.0,N,Clasico,39.0,Metropolitana,M,15000.0
326920.0,N,Clasico,58.0,Metropolitana,F,50000.0
326924.0,N,Emergente,51.0,Metropolitana,F,32000.0
326925.0,N,Clasico,26.0,Metropolitana,M,68000.0
326930.0,N,Emergente,49.0,Metropolitana,F,15000.0
326932.0,N,Clasico,37.0,Norte,F,44000.0
326934.0,N,Clasico,20.0,Norte,F,30000.0
326939.0,N,Preferencial,53.0,Norte,M,40000.0
326940.0,N,Clasico,34.0,Metropolitana,M,15000.0
326948.0,N,Clasico,26.0,Metropolitana,F,24000.0
326963.0,N,Emergente,61.0,Norte,F,15000.0
326966.0,N,Preferencial,35.0,Metropolitana,F,53000.0
326971.0,N,Clasico,40.0,Metropolitana,M,21000.0
326986.0,N,Emergente,25.0,Metropolitana,M,35000.0
326988.0,N,Clasico,40.0,Metropolitana,M,15000.0
326995.0,N,Emergente,34.0,Metropolitana,F,15000.0
327005.0,N,Clasico,28.0,Norte,M,63000.0
327011.0,N,Clasico,29.0,Norte,F,25000.0
327012.0,N,Emergente,57.0,Norte,M,30000.0
327013.0,N,Clasico,30.0,Metropolitana,F,30000.0
327019.0,N,Emergente,49.0,Metropolitana,M,15000.0
327020.0,N,Clasico,37.0,Metropolitana,F,16000.0
327023.0,N,Emergente,41.0,Metropolitana,M,25000.0
327028.0,N,Clasico,57.0,Metropolitana,F,15000.0
327036.0,N,Mi_Negocio,33.0,Metropolitana,M,18000.0
327037.0,N,Emergente,31.0,Metropolitana,M,81000.0
327041.0,N,Emergente,44.0,Norte,F,100000.0
327042.0,N,Clasico,25.0,Metropolitana,M,25000.0
327044.0,N,Clasico,26.0,Norte,M,36000.0
327046.0,N,Clasico,28.0,Norte,F,30000.0
327053.0,N,Clasico,24.0,Norte,F,15000.0
327055.0,N,Clasico,67.0,Metropolitana,F,20000.0
327058.0,N,Clasico,31.0,Norte,M,22500.0
327061.0,N,Emergente,28.0,Norte,M,46500.0
327062.0,N,Clasico,32.0,Norte,F,22500.0
327065.0,N,Clasico,30.0,Norte,F,44000.0
327070.0,N,Clasico,31.0,Norte,M,25000.0
327077.0,N,Clasico,28.0,Metropolitana,F,25000.0
327089.0,N,Emergente,48.0,Norte,F,60000.0
327092.0,N,Clasico,59.0,Metropolitana,M,127500.0
327097.0,N,Clasico,34.0,Norte,F,57000.0
327104.0,N,Prestige,31.0,Norte,M,50000.0
327111.0,N,Preferencial,38.0,Metropolitana,M,89000.0
327117.0,N,Clasico,46.0,Norte,M,15000.0
327120.0,N,Emergente,49.0,Norte,M,32000.0
327123.0,N,Clasico,24.0,Norte,M,15000.0
327129.0,N,Mi_Negocio,28.0,Norte,M,80000.0
327153.0,N,Clasico,36.0,Norte,M,60000.0
327154.0,N,Emergente,24.0,Norte,M,120000.0
327158.0,N,Clasico,41.0,Metropolitana,M,15000.0
327162.0,N,Clasico,31.0,Metropolitana,F,28000.0
327165.0,N,Clasico,51.0,Norte,F,53000.0
327186.0,N,Clasico,32.0,Metropolitana,M,15000.0
327194.0,N,Emergente,32.0,Norte,F,32000.0
327199.0,N,Clasico,32.0,Metropolitana,F,15000.0
327204.0,N,Clasico,45.0,Norte,F,15000.0
327206.0,N,Clasico,36.0,Norte,F,58000.0
327215.0,N,Emergente,28.0,Norte,M,40000.0
327217.0,N,Emergente,30.0,Metropolitana,M,30000.0
327229.0,N,Clasico,65.0,Metropolitana,M,32000.0
327233.0,N,Clasico,26.0,Norte,M,30000.0
327238.0,N,Clasico,25.0,Metropolitana,F,21000.0
327240.0,N,Clasico,38.0,Metropolitana,M,37000.0
327242.0,N,Emergente,26.0,Metropolitana,M,45000.0
327251.0,N,Clasico,53.0,Metropolitana,F,84000.0
327254.0,N,Clasico,55.0,Metropolitana,M,30000.0
327261.0,N,Clasico,26.0,Metropolitana,F,82500.0
327262.0,N,Clasico,47.0,Metropolitana,M,40000.0
327266.0,N,Preferencial,28.0,Norte,M,28000.0
327269.0,N,Preferencial,52.0,Metropolitana,M,75000.0
327271.0,N,Emergente,26.0,Metropolitana,M,145000.0
327275.0,N,Clasico,35.0,Norte,M,15000.0
327281.0,N,Clasico,27.0,Metropolitana,F,25000.0
327282.0,N,Emergente,37.0,Metropolitana,M,65000.0
327294.0,N,Prestige,49.0,Norte,M,137000.0
327297.0,N,Preferencial,34.0,Metropolitana,M,127000.0
327303.0,N,Clasico,39.0,Norte,M,15000.0
327307.0,N,Clasico,50.0,Norte,M,25000.0
327323.0,N,Prestige,33.0,Metropolitana,M,95000.0
327333.0,N,Clasico,64.0,Norte,F,15000.0
327335.0,N,Emergente,62.0,Norte,M,24000.0
327336.0,N,Clasico,33.0,Metropolitana,M,15000.0
327339.0,N,Emergente,27.0,Metropolitana,F,23000.0
327341.0,N,Clasico,30.0,Norte,M,32000.0
327344.0,N,Clasico,28.0,Metropolitana,F,40000.0
327350.0,N,Clasico,42.0,Metropolitana,M,150000.0
327354.0,N,Clasico,28.0,Norte,M,15000.0
327357.0,N,Clasico,39.0,Metropolitana,F,15000.0
327358.0,N,Preferencial,33.0,Norte,M,63000.0
327363.0,N,Clasico,34.0,Metropolitana,M,19000.0
327370.0,N,Emergente,29.0,Metropolitana,F,22000.0
327371.0,N,Emergente,41.0,Norte,M,105000.0
327377.0,N,Clasico,30.0,Norte,M,53000.0
327384.0,N,Preferencial,26.0,Norte,M,32000.0
327390.0,N,Clasico,34.0,Norte,F,15000.0
327396.0,N,Emergente,28.0,Metropolitana,M,29000.0
327409.0,N,Clasico,44.0,Norte,M,42000.0
327411.0,N,Clasico,26.0,Metropolitana,M,28000.0
327412.0,N,Emergente,28.0,Metropolitana,M,80000.0
327414.0,N,Emergente,29.0,Norte,M,36000.0
327417.0,N,Clasico,27.0,Metropolitana,F,55000.0
327433.0,N,Clasico,27.0,Metropolitana,M,42000.0
327446.0,N,Prestige,50.0,Metropolitana,M,15000.0
327466.0,N,Clasico,34.0,Norte,M,15000.0
327468.0,N,Clasico,32.0,Metropolitana,F,50000.0
327478.0,N,Clasico,27.0,Norte,F,42000.0
327483.0,N,Emergente,61.0,Metropolitana,F,15000.0
327486.0,N,Clasico,43.0,Metropolitana,M,25000.0
327490.0,N,Clasico,28.0,Metropolitana,F,46000.0
327493.0,N,Clasico,28.0,Metropolitana,F,21000.0
327498.0,N,Clasico,30.0,Metropolitana,F,15000.0
327500.0,N,Clasico,48.0,Metropolitana,F,28000.0
327519.0,N,Emergente,35.0,Metropolitana,M,20000.0
327528.0,N,Preferencial,40.0,Norte,M,100000.0
327556.0,N,Clasico,28.0,Metropolitana,M,25500.0
327560.0,N,Emergente,36.0,Metropolitana,F,53000.0
327561.0,N,Clasico,21.0,Norte,F,10000.0
327577.0,N,Emergente,33.0,Metropolitana,M,50000.0
327583.0,N,Clasico,47.0,Norte,M,32000.0
327586.0,N,Clasico,39.0,Metropolitana,M,21000.0
327589.0,N,Emergente,40.0,Norte,M,63000.0
327593.0,N,Clasico,39.0,Metropolitana,M,15000.0
327597.0,N,Emergente,28.0,Metropolitana,M,50000.0
327599.0,N,Clasico,52.0,Metropolitana,F,15000.0
327600.0,N,Clasico,53.0,Metropolitana,F,198000.0
327601.0,N,Clasico,28.0,Norte,M,44000.0
327604.0,N,Clasico,50.0,Norte,M,25000.0
327607.0,N,Clasico,34.0,Norte,M,15000.0
327609.0,N,Clasico,29.0,Norte,M,21000.0
327612.0,N,Emergente,41.0,Metropolitana,M,23000.0
327614.0,N,Clasico,25.0,Norte,M,115000.0
327617.0,N,Clasico,60.0,Metropolitana,F,15000.0
327625.0,N,Emergente,53.0,Metropolitana,F,22000.0
327631.0,N,Clasico,25.0,Metropolitana,F,15000.0
327640.0,N,Emergente,25.0,Metropolitana,F,63000.0
327642.0,N,Emergente,34.0,Metropolitana,M,40000.0
327648.0,N,Clasico,26.0,Metropolitana,F,26000.0
327660.0,N,Emergente,37.0,Norte,F,21000.0
327665.0,N,Clasico,28.0,Metropolitana,M,22000.0
327666.0,N,Emergente,28.0,Norte,F,100000.0
327674.0,N,Emergente,26.0,Norte,M,42000.0
327679.0,N,Emergente,26.0,Norte,F,39000.0
327681.0,N,Clasico,29.0,Norte,M,21000.0
327686.0,N,Clasico,43.0,Norte,M,30000.0
327687.0,N,Clasico,28.0,Norte,M,32000.0
327694.0,N,Emergente,44.0,Norte,M,21000.0
327699.0,N,Clasico,62.0,Metropolitana,F,16000.0
327701.0,N,Clasico,32.0,Metropolitana,M,25000.0
327703.0,N,Clasico,41.0,Norte,F,63000.0
327704.0,N,Emergente,46.0,Norte,M,53000.0
327705.0,N,Clasico,27.0,Metropolitana,M,26000.0
327710.0,N,Emergente,28.0,Metropolitana,M,69000.0
327718.0,N,Clasico,23.0,Metropolitana,M,15000.0
327726.0,N,Clasico,27.0,Norte,F,16000.0
327731.0,N,Preferencial,47.0,Norte,F,8000.0
327739.0,N,Clasico,22.0,Metropolitana,M,7000.0
327746.0,N,Preferencial,32.0,Metropolitana,M,89000.0
327752.0,N,Emergente,50.0,Metropolitana,F,81000.0
327761.0,N,Preferencial,34.0,Metropolitana,F,57000.0
327763.0,N,Preferencial,27.0,Norte,M,25000.0
327768.0,N,Clasico,29.0,Metropolitana,M,23000.0
327770.0,N,Clasico,24.0,Norte,F,30000.0
327771.0,N,Clasico,25.0,Metropolitana,F,15000.0
327789.0,N,Clasico,28.0,Metropolitana,M,15000.0
327805.0,N,Emergente,54.0,Norte,M,198000.0
327807.0,N,Emergente,27.0,Metropolitana,M,25000.0
327818.0,N,Clasico,32.0,Metropolitana,M,18000.0
327825.0,N,Clasico,30.0,Norte,M,22000.0
327826.0,N,Clasico,36.0,Norte,F,56000.0
327828.0,N,Clasico,32.0,Metropolitana,M,72000.0
327833.0,N,Clasico,27.0,Norte,M,21000.0
327834.0,N,Clasico,25.0,Norte,M,21000.0
327835.0,N,Clasico,43.0,Norte,F,33000.0
327853.0,N,Clasico,44.0,Metropolitana,F,22500.0
327855.0,N,Clasico,27.0,Metropolitana,M,17000.0
327856.0,N,Preferencial,45.0,Norte,M,50000.0
327858.0,N,Clasico,33.0,Norte,F,45000.0
327861.0,N,Clasico,25.0,Metropolitana,F,67500.0
327867.0,N,Emergente,30.0,Norte,M,120000.0
327869.0,N,Emergente,55.0,Metropolitana,M,40000.0
327873.0,N,Clasico,39.0,Norte,M,31500.0
327881.0,N,Emergente,50.0,Metropolitana,F,53000.0
327884.0,N,Preferencial,32.0,Metropolitana,M,40000.0
327886.0,N,Clasico,25.0,Metropolitana,F,26000.0
327887.0,N,Clasico,47.0,Norte,F,75000.0
327889.0,N,Clasico,27.0,Metropolitana,M,31500.0
327893.0,N,Emergente,37.0,Metropolitana,F,50000.0
327895.0,N,Mi_Negocio,51.0,Metropolitana,M,375000.0
327896.0,N,Emergente,52.0,Metropolitana,M,55000.0
327899.0,N,Preferencial,38.0,Metropolitana,F,145000.0
327902.0,N,Emergente,38.0,Metropolitana,F,64000.0
327904.0,N,Emergente,25.0,Norte,M,50000.0
327908.0,N,Emergente,46.0,Metropolitana,M,20000.0
327914.0,N,Clasico,33.0,Metropolitana,M,25000.0
327917.0,N,Emergente,51.0,Metropolitana,M,250000.0
327921.0,N,Prestige,21.0,Metropolitana,M,42000.0
327928.0,N,Clasico,39.0,Norte,M,15000.0
327932.0,N,Emergente,45.0,Metropolitana,M,24000.0
327938.0,N,Clasico,58.0,Metropolitana,F,15000.0
327939.0,N,Clasico,40.0,Norte,M,25000.0
327941.0,N,Prestige,32.0,Metropolitana,M,180000.0
327942.0,N,Clasico,39.0,Norte,F,21000.0
327943.0,N,Emergente,36.0,Metropolitana,M,25000.0
327944.0,N,Emergente,56.0,Metropolitana,M,76000.0
327952.0,N,Clasico,34.0,Norte,M,50000.0
327955.0,N,Emergente,26.0,Norte,M,40000.0
327968.0,N,Clasico,40.0,Norte,F,16000.0
327975.0,N,Clasico,48.0,Metropolitana,F,15000.0
327983.0,N,Emergente,45.0,Norte,M,24000.0
327991.0,N,Prestige,34.0,Norte,M,37500.0
327998.0,N,Preferencial,33.0,Norte,M,231000.0
328006.0,N,,24.0,Metropolitana,M,15000.0
328008.0,N,Clasico,39.0,Norte,M,117000.0
328012.0,N,Clasico,27.0,Metropolitana,F,25000.0
328018.0,N,Clasico,34.0,Metropolitana,M,22000.0
328025.0,N,Emergente,37.0,Metropolitana,F,97000.0
328033.0,N,Clasico,37.0,Metropolitana,M,15000.0
328036.0,N,Emergente,35.0,Metropolitana,M,75000.0
328047.0,N,Clasico,25.0,Norte,M,15000.0
328050.0,N,Clasico,53.0,Norte,M,25000.0
328053.0,N,Clasico,51.0,Metropolitana,M,62000.0
328061.0,N,Emergente,34.0,Metropolitana,M,23000.0
328078.0,N,Emergente,47.0,Norte,M,90000.0
328086.0,N,Clasico,41.0,Norte,M,25000.0
328087.0,N,Clasico,22.0,Norte,M,5000.0
328091.0,N,Emergente,28.0,Norte,M,60000.0
328096.0,N,Emergente,47.0,Metropolitana,M,108000.0
328100.0,N,Clasico,24.0,Metropolitana,F,15000.0
328101.0,N,Clasico,47.0,Norte,M,15000.0
328107.0,N,Clasico,28.0,Norte,F,25000.0
328108.0,N,Emergente,22.0,Norte,M,15000.0
328113.0,N,Emergente,43.0,Metropolitana,M,20000.0
328116.0,N,Clasico,28.0,Norte,F,25000.0
328119.0,N,Clasico,36.0,Norte,M,37000.0
328126.0,N,Emergente,64.0,Metropolitana,F,21000.0
328127.0,N,Clasico,25.0,Metropolitana,F,21000.0
328128.0,N,Emergente,61.0,Norte,M,37000.0
328129.0,N,Clasico,29.0,Metropolitana,M,38000.0
328131.0,N,Emergente,47.0,Metropolitana,M,245000.0
